User,Time,Loss,Collateral,Stablecoin,Debt,N,Health,NewDebt,N1,N2
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17448397,0.0,72925287,0,18646089401310068903886,4,0.035157263360871376,18646089401310068903886,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17453788,0.0,72925287,0,18648914098806443436314,4,0.035157263360871376,18648914098806443436314,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17459179,0.0,72925287,0,18650604318584237043838,4,0.035157263360871376,18650604318584237043838,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17464570,0.0,72925287,0,18651967808668833240442,4,0.035157263360871376,18651967808668833240442,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17469961,0.0,72925287,0,18653374352396409731841,4,0.035157263360871376,18653374352396409731841,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17475352,0.0,72925287,0,18654798802871387463483,4,0.035157263360871376,18654798802871387463483,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17480743,0.0,72925287,0,18656271778320694618950,4,0.035157263360871376,18656271778320694618950,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17486134,0.0,72925287,0,18657767912844729416719,4,0.035157263360871376,18657767912844729416719,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17491525,0.0,81257402,0,22151865074459685145466,4,0.04239827259180105,22151865074459685145466,-1,2
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17496916,0.0,79298814,601221090536098747445,22154069782100775183631,4,0.04228684883508222,22154069782100775183631,-1,2
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17502307,0.0,51192040,9122068612194885987589,20063435467635269928312,4,0.14700187069560308,20063435467635269928312,-1,2
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17507698,0.0,84041975,0,20064111020047887419439,4,0.03426458578629318,20064111020047887419439,13,16
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17513089,0.0,84041975,0,20064414551597433583775,4,0.03426458578629318,20064414551597433583775,13,16
